scratched,name,number,name,number,started_at,value,starting_price,amount,placement
f,flemington,1,feign,4,2019-05-04 11:21:58.005228,3200,2400,3200,0
f,newcastle,3,he's elusive,7,2019-05-04 12:57:44.989467,7100,3735,1400,1
f,newcastle,3,he's elusive,7,2019-05-04 12:57:44.989467,6100,3735,1400,1
f,newcastle,3,he's elusive,7,2019-05-04 12:57:44.989467,7100,3735,1400,1
f,newcastle,8,send us a sign,9,2019-05-04 09:45:47.877771,600,838,19900,2
f,newcastle,3,cry of achilles,4,2019-05-04 12:03:24.066025,275,238,12600,2
f,newcastle,4,terroir,9,2019-05-04 13:34:05.83858,1100,1091,9700,1
f,flemington,2,mount kilcoy,6,2019-05-04 11:27:43.638877,1800,1350,7400,0
f,horsham,2,ambush alley,1,2019-05-04 12:42:07.748502,1000,680,11100,0
f,horsham,2,ambush alley,1,2019-05-04 12:42:07.748502,911,680,1590,0
f,horsham,3,denatin,3,2019-05-04 09:34:38.090026,960,440,9900,2
f,flemington,7,serenade the stars,10,2019-05-04 15:09:45.981471,11100,8093,900,0
f,flemington,8,home by midnight,2,2019-05-04 09:59:52.408342,1300,710,9700,0
f,aquis park gold coast,1,hang,2,2019-05-04 11:04:12.29558,3100,2590,6600,0
f,horsham,5,anticipate,1,2019-05-04 14:38:48.093699,2450,2340,2500,0
f,horsham,7,bus stop madonna,9,2019-05-04 09:35:04.717158,3800,6000,2700,0
f,horsham,7,bus stop madonna,9,2019-05-04 09:35:04.717158,4100,6000,2500,0
f,horsham,5,blacklisted,2,2019-05-04 11:31:15.052427,950,497,8600,0
f,horsham,6,emil,2,2019-05-04 14:08:18.208845,2100,2523,5000,0
f,aquis park gold coast,1,go dixie,10,2019-05-04 10:07:13.073458,2300,1538,3700,0
f,horsham,6,annalysium,9,2019-05-04 14:03:33.378723,1000,1300,11100,0
f,horsham,5,tchotchke,13,2019-05-04 13:51:42.906295,8100,4140,1200,0
f,horsham,4,grogans anvil,9,2019-05-04 12:13:19.330246,1300,996,8300,0
f,horsham,4,grogans anvil,9,2019-05-04 12:13:19.330246,1200,996,3600,0
f,horsham,4,a little chunky,8,2019-05-04 09:57:06.239125,2600,3400,4000,0
f,horsham,4,a little chunky,8,2019-05-04 09:57:06.239125,2100,3400,4300,0
f,horsham,4,hard up,2,2019-05-04 13:12:51.062647,660,460,9500,2
f,aquis park gold coast,4,grand bouquet,12,2019-05-04 10:02:10.718228,2800,2627,3200,0
f,aquis park gold coast,2,wendouree red,11,2019-05-04 11:52:38.694978,15100,26192,1300,0
f,aquis park gold coast,3,let's cheer again,7,2019-05-04 09:37:23.287297,2600,2602,8000,0
f,aquis park gold coast,3,let's cheer again,7,2019-05-04 09:37:23.287297,2350,2602,4400,0
f,aquis park gold coast,3,let's cheer again,7,2019-05-04 09:37:23.287297,3100,2602,600,0
f,aquis park gold coast,8,life less ordinary,2,2019-05-04 11:44:07.344705,1100,602,1900,1
f,aquis park gold coast,7,defence missile,5,2019-05-04 14:46:01.692046,1000,1441,22200,2
f,aquis park gold coast,7,defence missile,5,2019-05-04 14:46:01.692046,1460,1441,100,2
f,rockhampton,2,attard,8,2019-05-04 10:15:31.377795,3400,4000,3000,0
f,rockhampton,2,attard,8,2019-05-04 10:15:31.377795,3400,4000,3000,0
f,ipswich,5,miyako odori,9,2019-05-04 13:33:37.069285,460,0,10300,-1
f,toowoomba,3,geng,4,2019-05-04 11:34:17.667746,1900,599,5500,0
f,toowoomba,3,geng,4,2019-05-04 11:34:17.667746,1800,599,5500,0
f,toowoomba,3,geng,4,2019-05-04 11:34:17.667746,1760,599,5500,0
f,toowoomba,2,cambooya rock,12,2019-05-04 17:13:42.723766,2150,2200,4800,0
f,rockhampton,4,ana's idol,9,2019-05-04 14:59:24.517327,5100,3721,2000,0
f,rockhampton,4,ana's idol,9,2019-05-04 14:59:24.517327,5100,3721,2000,0
f,rockhampton,4,ana's idol,9,2019-05-04 14:59:24.517327,4700,3721,1500,0
f,toowoomba,3,pontefract,6,2019-05-04 10:13:13.84273,1260,704,8600,0
f,toowoomba,3,pontefract,6,2019-05-04 10:13:13.84273,1300,704,2000,0
f,toowoomba,3,pontefract,6,2019-05-04 10:13:13.84273,1500,704,7100,0
f,rockhampton,5,party pardee,4,2019-05-04 12:07:31.105731,1500,880,7100,0
f,rockhampton,5,party pardee,4,2019-05-04 12:07:31.105731,1400,880,7600,0
f,toowoomba,1,justify,6,2019-05-04 16:37:57.599727,520,490,10100,1
f,toowoomba,2,spirit's pride,9,2019-05-04 10:50:45.764252,1020,460,10000,1
f,toowoomba,2,spirit's pride,9,2019-05-04 10:50:45.764252,1100,460,1900,1
f,toowoomba,2,spirit's pride,9,2019-05-04 10:50:45.764252,1100,460,10000,1
f,toowoomba,2,precipitate,8,2019-05-04 13:57:37.879541,1800,1003,5800,0
f,toowoomba,2,precipitate,8,2019-05-04 13:57:37.879541,1720,1003,3457,0
f,toowoomba,2,precipitate,8,2019-05-04 10:59:54.464322,3100,1003,3300,0
f,toowoomba,2,precipitate,8,2019-05-04 10:59:54.464322,2850,1003,1600,0
f,toowoomba,2,dynamisante,10,2019-05-04 09:35:15.480816,1500,2067,3300,2
f,toowoomba,2,dynamisante,10,2019-05-04 09:35:15.480816,1560,2067,6200,2
f,rockhampton,5,mia host,7,2019-05-04 09:50:44.709509,1700,1855,6200,0
f,rockhampton,5,mia host,7,2019-05-04 09:50:44.709509,1700,1855,6200,0
f,morphettville,5,truly discreet,5,2019-05-04 15:14:02.474901,2100,2403,10000,0
f,morphettville,5,truly discreet,5,2019-05-04 15:14:02.474901,2100,2403,400,0
f,toowoomba,6,pack of proof,6,2019-05-04 13:06:03.807659,15100,6357,600,0
f,morphettville,3,amberdi,5,2019-05-04 13:13:36.052799,1300,1200,8800,0
f,toowoomba,7,sagre's point,5,2019-05-04 09:55:54.760162,2600,4255,700,0
f,toowoomba,7,sagre's point,5,2019-05-04 09:55:54.760162,2600,4255,4000,0
f,toowoomba,7,sagre's point,5,2019-05-04 09:55:54.760162,2600,4255,4000,0
f,toowoomba,7,sagre's point,5,2019-05-04 09:55:54.760162,2600,4255,4000,0
f,toowoomba,5,bonsea,8,2019-05-04 15:48:54.042117,6100,4600,1600,0
f,toowoomba,5,bonsea,8,2019-05-04 15:48:54.042117,6100,4600,1600,0
f,toowoomba,5,bonsea,8,2019-05-04 15:48:54.042117,6100,4600,300,0
f,newcastle,1,terwilliker,2,2019-05-04 11:18:19.080315,1300,868,8300,2
f,ipswich,3,the last road,9,2019-05-04 12:41:37.573455,1400,1900,7600,2
f,ipswich,3,the last road,9,2019-05-04 12:41:37.573455,1400,1900,5500,2
f,morphettville,5,tahitian dancer,16,2019-05-04 10:53:31.166428,750,573,9500,0
f,morphettville,7,ellicazoom,4,2019-05-04 16:27:43.068793,2169,1509,5200,0
f,morphettville,8,humma humma,7,2019-05-04 10:01:45.515848,1500,1450,13100,0
f,kensington,3,laughing or crying,11,2019-05-04 12:38:03.228659,1780,1821,5900,2
f,aquis park gold coast,1,le mattan,15,2019-05-04 09:34:16.293224,1520,1012,7000,0
f,toowoomba,6,niatross,5,2019-05-04 18:41:26.645937,350,241,10100,2
f,toowoomba,6,niatross,5,2019-05-04 18:20:10.649398,560,241,21700,2
f,dubbo,4,waverton lad,7,2019-05-05 13:38:52.655231,2525,2345,1145,0
f,dubbo,4,waverton lad,7,2019-05-05 13:38:52.655231,2600,2345,4000,0
f,dubbo,4,what the fuss,8,2019-05-05 12:44:28.5158,800,520,14200,2
f,dubbo,6,tennessee pasha,8,2019-05-05 11:12:52.689704,950,335,10000,0
f,dubbo,5,mister rossa,16,2019-05-05 12:42:18.567619,5100,1750,2000,0
f,dubbo,5,mister rossa,16,2019-05-05 12:42:18.567619,4100,1750,2500,0
f,dubbo,6,dr vandi,12,2019-05-05 11:27:31.872621,7100,1027,1400,0
f,dubbo,2,the exchequer,8,2019-05-05 11:13:59.374166,320,249,10500,2
f,dubbo,2,morotai,6,2019-05-05 11:17:52.990017,550,546,10800,2
f,sapphire coast,4,denman diva,3,2019-05-05 12:00:10.289381,3100,1500,3300,0
f,sapphire coast,4,one son,2,2019-05-05 10:56:05.693612,1820,2100,5800,0
f,dubbo,8,squared,10,2019-05-05 11:19:05.874,900,522,12400,0
f,dubbo,8,go beau jangles,9,2019-05-05 15:01:43.922126,4100,2873,2500,1
f,sapphire coast,4,original prankster,6,2019-05-05 12:51:39.085886,1500,1550,7100,0
f,sapphire coast,4,original prankster,6,2019-05-05 12:51:39.085886,1600,1550,4200,0
f,sapphire coast,4,original prankster,6,2019-05-05 12:51:39.085886,1380,1550,7100,0
f,sapphire coast,7,halliday road,6,2019-05-05 14:41:18.575367,560,438,1300,0
f,sapphire coast,6,lauriz,7,2019-05-05 11:40:42.170979,1400,660,7600,0
f,sapphire coast,6,lauriz,7,2019-05-05 11:40:42.170979,1300,660,5000,0
f,sapphire coast,6,the potato pontiff,4,2019-05-05 12:12:13.653995,1400,1850,7600,0
f,sapphire coast,6,the potato pontiff,4,2019-05-05 12:12:13.653995,1400,1850,7600,0
f,sapphire coast,6,stitched up,8,2019-05-05 14:43:38.495169,950,800,11700,2
f,sapphire coast,5,miss bitola,8,2019-05-05 11:25:51.890256,1300,660,8300,0
f,sapphire coast,5,miss bitola,8,2019-05-05 11:25:51.890256,1300,660,8300,0
f,bendigo,3,balarente lad,2,2019-05-05 13:02:16.154307,1560,1600,5800,0
f,bendigo,3,balarente lad,2,2019-05-05 13:02:16.154307,1700,1600,6200,0
f,bendigo,7,arcturos,11,2019-05-05 15:21:34.191587,2100,1648,500,0
f,bendigo,7,arcturos,11,2019-05-05 15:21:34.191587,2100,1648,5000,0
f,bendigo,8,room to rhyme,11,2019-05-05 16:55:30.050363,2100,2099,5000,0
f,bendigo,7,weapon,7,2019-05-05 12:32:01.205273,600,689,19000,0
f,bendigo,3,splendid,13,2019-05-05 13:14:17.388541,520,424,10800,1
f,bendigo,8,typhoon rubi,10,2019-05-05 15:22:17.777596,1100,1382,10000,0
f,bendigo,6,eastern pegasus,5,2019-05-05 12:26:10.789537,900,660,12500,1
f,bendigo,6,wallace street,2,2019-05-05 12:31:56.366158,1400,1093,7600,0
f,bendigo,6,wallace street,2,2019-05-05 12:31:56.366158,1400,1093,7400,0
f,bet365 bairnsdale,7,finally free,1,2019-05-05 11:09:05.577159,215,233,24100,1
f,bet365 bairnsdale,5,red inca,5,2019-05-05 13:09:35.950281,2000,1300,5200,0
f,bet365 bairnsdale,5,red inca,5,2019-05-05 13:09:35.950281,2000,1300,5200,0
f,bet365 bairnsdale,5,reward the misses,10,2019-05-05 10:34:09.346908,2300,1300,4500,0
f,bet365 bairnsdale,5,reward the misses,10,2019-05-05 10:34:09.346908,2050,1300,5100,0
f,sunshine coast,3,teagz,6,2019-05-05 11:10:49.411544,650,397,18100,0
f,sunshine coast,4,king ragnar,8,2019-05-05 11:22:02.681987,1600,841,6600,1
f,sunshine coast,4,king ragnar,8,2019-05-05 11:22:02.681987,1500,841,7100,1
f,port augusta,2,the ulsterman,5,2019-05-05 14:03:42.677217,900,856,10000,0
f,port augusta,1,mengjun glory,10,2019-05-05 11:44:09.41654,5100,2375,2000,0
f,port augusta,4,canidae,8,2019-05-05 15:21:59.028267,2100,0,5000,-1
f,port augusta,4,chloe's king,9,2019-05-05 13:43:34.88339,2600,0,4000,-1
f,port augusta,4,chloe's king,9,2019-05-05 13:43:34.88339,2600,0,2800,-1
f,port augusta,1,just kauto,9,2019-05-05 13:36:42.833963,1400,744,7600,1
f,port augusta,1,just kauto,9,2019-05-05 13:36:42.833963,1400,744,1800,1
f,port augusta,4,the moshire,11,2019-05-05 15:30:30.824727,2381,0,2219,-1
f,port augusta,4,the moshire,11,2019-05-05 15:30:30.824727,2600,0,2981,-1
f,port augusta,6,strictly mambo,7,2019-05-05 16:21:46.291427,6100,4600,1600,0
f,port augusta,6,strictly mambo,7,2019-05-05 16:21:46.291427,5500,4600,1500,0
f,sunshine coast,8,lucy le roc,11,2019-05-05 11:42:11.363412,1700,2700,4200,2
f,sunshine coast,8,lucy le roc,11,2019-05-05 11:42:11.363412,1700,2700,6200,2
f,sunshine coast,8,lucy le roc,11,2019-05-05 11:42:11.363412,1700,2700,6200,2
f,sunshine coast,8,on demand,5,2019-05-05 14:51:25.963435,2100,2693,5000,0
f,port augusta,3,betterthanyouthink,9,2019-05-05 13:42:27.480574,4100,6000,2500,0
f,port augusta,3,betterthanyouthink,9,2019-05-05 13:42:27.480574,3600,6000,1700,0
f,port augusta,3,betterthanyouthink,9,2019-05-05 13:42:27.480574,3400,6000,2500,0
f,port augusta,5,old farm road,11,2019-05-05 13:11:38.365807,4100,7842,2500,0
f,port augusta,5,old farm road,11,2019-05-05 13:11:38.365807,3400,7842,3000,0
f,port augusta,5,old farm road,11,2019-05-05 13:11:38.365807,3600,7842,2800,0
f,launceston,5,somerset,4,2019-05-05 14:23:55.989181,1000,1173,11100,0
f,launceston,2,buzzered,5,2019-05-05 12:27:35.776813,1300,780,8300,1
f,launceston,2,buzzered,5,2019-05-05 12:27:35.776813,1300,780,8300,1
f,launceston,2,buzzered,5,2019-05-05 12:27:35.776813,1160,780,5000,1
f,launceston,4,effie,6,2019-05-05 12:14:55.204217,1000,1150,1200,0
f,launceston,4,effie,6,2019-05-05 12:14:55.204217,1000,1150,11100,0
f,port augusta,7,lady la mancha,11,2019-05-05 15:21:26.91404,2600,1500,4000,2
f,port augusta,7,lady la mancha,11,2019-05-05 15:21:26.91404,2300,1500,2600,2
f,bendigo,4,louie the legend,3,2019-05-05 13:30:54.867685,820,780,9800,2
f,bendigo,2,message,2,2019-05-05 13:23:51.533842,20100,11890,500,0
f,bendigo,2,message,2,2019-05-05 13:23:51.533842,14100,11890,700,0
f,bendigo,2,message,2,2019-05-05 13:23:51.533842,15100,11890,600,0
f,bendigo,2,message,2,2019-05-05 13:23:51.533842,20100,11890,500,0
f,launceston,8,qui samer,6,2019-05-05 15:53:07.69198,2100,1950,4500,0
f,launceston,8,qui samer,6,2019-05-05 15:53:07.69198,2100,1950,5000,0
f,launceston,8,qui samer,6,2019-05-05 15:53:07.69198,2300,1950,4500,0
f,launceston,7,shewearsthepants,8,2019-05-05 15:43:24.73554,1000,797,11100,0
f,grafton,3,perfectly posh,14,2019-05-06 10:35:49.956255,1400,1450,7600,0
f,grafton,3,perfectly posh,14,2019-05-06 10:35:49.956255,1100,1450,5900,0
f,grafton,3,hidden storm,15,2019-05-06 09:08:53.985214,1260,3309,1000,0
f,grafton,3,hidden storm,15,2019-05-06 09:08:53.985214,1400,3309,7600,0
f,grafton,3,hidden storm,15,2019-05-06 09:08:53.985214,1300,3309,8300,0
f,grafton,4,shinar,3,2019-05-06 12:38:53.46061,1760,1226,6000,0
f,grafton,4,shinar,3,2019-05-06 12:38:53.46061,1800,1226,5800,0
f,grafton,3,valley's sister,12,2019-05-06 12:47:36.197659,2400,3400,4300,0
f,grafton,3,valley's sister,12,2019-05-06 12:47:36.197659,2600,3400,4000,0
f,grafton,3,valley's sister,12,2019-05-06 12:47:36.197659,2600,3400,4000,0
f,grafton,4,kawana star,6,2019-05-06 12:02:22.900046,1900,1575,5500,0
f,grafton,6,youwaitandsee,7,2019-05-06 10:36:08.867361,1700,2780,6200,0
f,grafton,2,just a dame,9,2019-05-06 09:06:46.245385,1700,952,6200,2
f,grafton,2,just a dame,9,2019-05-06 09:06:46.245385,1700,952,6200,2
f,grafton,3,julianne's wish,9,2019-05-06 11:05:20.735922,300,232,19800,1
f,grafton,2,charging clear,4,2019-05-06 12:47:00.314107,1500,1050,7100,0
f,grafton,2,charging clear,4,2019-05-06 12:47:00.314107,1300,1050,500,0
f,benalla,3,this skilled cat,8,2019-05-06 13:07:49.80244,1000,590,5000,0
f,benalla,2,bone dry,5,2019-05-06 11:44:31.454237,500,294,16000,1
f,grafton,7,mount heidi,9,2019-05-06 14:38:37.810386,650,401,16000,1
f,benalla,5,brother paul,5,2019-05-06 13:01:59.288555,1860,1471,5600,0
f,benalla,5,brother paul,5,2019-05-06 13:01:59.288555,1900,1471,5500,0
f,benalla,4,justjules,6,2019-05-06 13:44:56.127954,550,444,7294,0
f,benalla,4,justjules,6,2019-05-06 13:44:56.127954,505,444,11106,0
f,grafton,7,pajados,13,2019-05-06 16:18:21.541248,2600,1399,4000,0
f,grafton,7,pajados,13,2019-05-06 16:18:21.541248,2450,1399,1000,0
f,benalla,3,red petal,13,2019-05-06 09:51:03.282378,1400,2900,7600,0
f,benalla,3,red petal,13,2019-05-06 09:51:03.282378,1400,2900,7600,0
f,benalla,3,red petal,13,2019-05-06 09:51:03.282378,1500,2900,4926,0
f,benalla,3,red petal,13,2019-05-06 09:51:03.282378,1573,2900,2574,0
f,grafton,7,tudor sunrise,14,2019-05-06 10:22:36.44759,1300,1650,4700,2
f,benalla,4,divine diva,2,2019-05-06 10:52:06.229481,1100,1950,5000,1
f,benalla,4,divine diva,2,2019-05-06 10:52:06.229481,1100,1950,10000,1
f,benalla,5,shakarl,11,2019-05-06 10:34:55.072262,1900,3729,5500,0
f,benalla,9,careering away,2,2019-05-06 09:05:10.633986,800,416,7500,1
f,benalla,9,mankell,4,2019-05-06 10:35:26.799368,1320,2441,8100,0
f,benalla,9,mankell,4,2019-05-06 10:35:26.799368,1300,2441,5400,0
f,benalla,8,jeparit,7,2019-05-06 10:12:34.293632,1100,1350,10000,0
f,benalla,8,jeparit,7,2019-05-06 10:12:34.293632,1100,1350,3500,0
f,benalla,9,gojazz,15,2019-05-06 16:15:44.275954,1140,774,9600,0
f,benalla,9,gojazz,15,2019-05-06 16:15:44.275954,1200,774,9000,0
f,benalla,7,oamaru,3,2019-05-06 15:03:17.776323,1900,1303,5500,0
f,grafton,3,moringa's hiemie,13,2019-05-06 13:50:40.830619,1580,1300,6700,2
f,benalla,2,collector's item,14,2019-05-06 12:06:18.161159,2650,1050,3900,2
f,ipswich,7,barefoot tycoon,1,2019-05-06 09:49:30.321785,1900,3293,5500,0
f,ipswich,7,barefoot tycoon,1,2019-05-06 09:49:30.321785,1900,3293,5500,0
f,ipswich,7,barefoot tycoon,1,2019-05-06 09:49:30.321785,2050,3293,2700,0
f,ipswich,7,barefoot tycoon,1,2019-05-06 09:49:30.321785,1900,3293,5500,0
f,ipswich,4,solo artist,10,2019-05-06 13:06:40.82269,1280,731,8400,0
f,ipswich,4,solo artist,10,2019-05-06 13:06:40.82269,1400,731,7600,0
f,ipswich,4,solo artist,10,2019-05-06 13:06:40.82269,1400,731,7600,0
f,ipswich,4,river flyer,6,2019-05-06 12:41:33.241568,440,350,18500,1
f,benalla,5,murrawee,13,2019-05-06 14:29:07.023584,2050,2000,4100,0
f,benalla,5,murrawee,13,2019-05-06 14:29:07.023584,2100,2000,5000,0
f,newcastle,6,varinka,13,2019-05-07 12:31:38.087286,1400,2067,7600,0
f,newcastle,6,varinka,13,2019-05-07 12:31:38.087286,1300,2067,8300,0
f,newcastle,6,varinka,13,2019-05-07 12:31:38.087286,1300,2067,5800,0
f,newcastle,2,magic arli,9,2019-05-07 12:52:38.988251,1300,1251,8300,0
f,newcastle,5,dusktilldawn,10,2019-05-07 12:37:42.562172,6100,3309,1600,0
f,newcastle,2,miss louisiana,4,2019-05-07 11:45:45.169423,1004,724,4390,0
f,newcastle,7,moana jewel,3,2019-05-07 11:36:27.053264,550,310,12400,0
f,newcastle,7,celosia,5,2019-05-07 15:49:08.409471,1000,1300,11100,0
f,mornington,1,infallybelle,9,2019-05-07 11:53:45.31662,1360,880,7900,2
f,mornington,1,infallybelle,9,2019-05-07 11:53:45.31662,1500,880,7100,2
f,mornington,3,counterfire,11,2019-05-07 13:04:54.022894,550,460,12400,2
f,mornington,3,katazyna,13,2019-05-07 12:54:27.071011,9100,6500,1100,0
f,mornington,3,katazyna,13,2019-05-07 12:54:27.071011,8900,6500,1100,0
f,mornington,3,katazyna,13,2019-05-07 12:54:27.071011,15100,6500,600,0
f,mornington,4,battle angel,16,2019-05-07 13:30:45.179534,10100,8611,1000,0
f,mornington,9,the regiment,4,2019-05-07 15:04:01.123285,650,601,18100,0
f,mornington,7,magnesprit,2,2019-05-07 10:00:17.886558,1300,1300,8300,2
f,mornington,9,mr jammo,7,2019-05-07 09:52:48.811731,1600,2964,6600,0
f,mornington,9,mr jammo,7,2019-05-07 09:52:48.811731,1700,2964,6200,0
f,ladbrokes park hillside,1,asgard massif,2,2019-05-08 09:39:29.995388,1391,871,10100,1
f,canterbury park,2,rammstein,8,2019-05-08 13:21:16.886082,2600,1045,8000,0
f,canterbury park,6,handfast,7,2019-05-08 14:42:08.046705,2600,1591,1700,0
f,canterbury park,2,bigboyroy,1,2019-05-08 13:23:46.003351,857,746,608,2
f,canterbury park,4,julian rock,2,2019-05-08 13:17:58.133716,550,339,12000,0
f,canterbury park,4,salsa man,3,2019-05-08 14:27:18.062787,3400,2700,6000,0
f,canterbury park,7,koonunga,3,2019-05-08 14:43:14.314653,850,739,10800,2
f,ladbrokes park hillside,7,battlecamp,4,2019-05-08 14:52:44.672141,1000,1050,10200,2
f,ladbrokes park hillside,5,midoriyama,5,2019-05-08 14:46:51.727084,3627,3600,2433,0
f,ladbrokes park hillside,5,midoriyama,5,2019-05-08 14:46:51.727084,4100,3600,1767,0
f,ladbrokes park hillside,6,latin beat,5,2019-05-08 12:28:42.475083,702,337,500,2
f,ladbrokes park hillside,5,hunboshi,6,2019-05-08 14:39:06.451987,1400,2300,15300,2
f,ladbrokes park hillside,8,angry gee,2,2019-05-08 14:53:39.40432,2400,2388,4300,0
f,ladbrokes park hillside,8,angry gee,2,2019-05-08 14:53:39.40432,2600,2388,1800,0
f,aquis park gold coast,3,accessory,1,2019-05-08 11:03:11.679543,1800,1799,1000,0
f,aquis park gold coast,3,accessory,1,2019-05-08 11:03:11.679543,1820,1799,5800,0
f,ladbrokes park hillside,8,lauchetti,8,2019-05-08 16:33:57.919544,1700,1539,5000,0
f,aquis park gold coast,5,stellar power,7,2019-05-08 14:05:46.033251,1900,998,11100,2
f,aquis park gold coast,6,brickhall,4,2019-05-08 14:40:39.317192,2217,1692,4787,0
f,aquis park gold coast,6,brickhall,4,2019-05-08 14:40:39.317192,2600,1692,1013,0
f,aquis park gold coast,5,star of harada,1,2019-05-08 10:46:04.449244,650,759,13600,0
f,aquis park gold coast,7,divine dice,6,2019-05-08 13:10:42.865043,460,338,12300,1
f,aquis park gold coast,8,cruz de vega,5,2019-05-08 14:14:57.902953,1900,914,11100,2
f,aquis park gold coast,7,top tone,8,2019-05-08 15:20:46.947781,1417,1200,3551,0
f,aquis park gold coast,7,top tone,8,2019-05-08 15:20:46.947781,1700,1200,5849,0
f,canberra,1,metralla,9,2019-05-08 10:46:30.918225,1000,894,11100,1
f,canberra,1,adaboycharlie,5,2019-05-08 10:46:17.009141,1200,2296,9000,0
f,canberra,1,adaboycharlie,5,2019-05-08 10:46:17.009141,1200,2296,2600,0
f,balaklava,8,valliano,4,2019-05-08 15:13:56.347913,850,598,10800,2
f,canberra,1,monkery,8,2019-05-08 12:36:14.60393,2026,1950,13000,2
f,canberra,2,mrs willy nilly,3,2019-05-08 12:40:18.285455,3400,4400,3000,0
f,balaklava,5,miss harmonium,6,2019-05-08 09:42:34.161026,1120,0,9800,-1
f,balaklava,5,paris on fire,2,2019-05-08 14:16:58.86865,2750,2481,3700,0
f,balaklava,5,paris on fire,2,2019-05-08 14:16:58.86865,2600,2481,4000,0
f,canberra,2,miss farloo,10,2019-05-08 10:46:17.3689,1900,570,5500,2
f,canberra,2,mr fox,11,2019-05-08 11:29:22.382321,10100,3600,1000,0
f,canberra,2,mr fox,11,2019-05-08 11:29:22.382321,9100,3600,1100,0
f,canberra,2,mr fox,11,2019-05-08 11:29:22.382321,8901,3600,640,0
f,balaklava,8,rainmoth,6,2019-05-08 10:46:38.226076,270,244,14100,1
f,canberra,3,excitable,10,2019-05-08 13:47:12.77568,2408,1905,7700,0
f,canberra,6,vertex,9,2019-05-08 11:01:55.606692,650,659,18100,2
f,canberra,6,vertex,9,2019-05-08 11:01:55.606692,600,659,5500,2
f,canberra,5,the senator,4,2019-05-08 14:24:10.664825,550,643,15700,0
f,canberra,6,gentle annie,6,2019-05-08 15:32:38.952781,1200,1367,9000,0
f,canberra,6,quantum time,7,2019-05-08 10:46:17.689883,550,671,13700,0
f,canberra,5,iz aroyal,10,2019-05-08 10:47:37.393511,2147,6895,2197,0
f,canberra,5,iz aroyal,10,2019-05-08 10:47:37.393511,2350,6895,4400,0
f,canberra,5,iz aroyal,10,2019-05-08 10:47:37.393511,2600,6895,4000,0
f,canberra,5,diva peron,8,2019-05-08 14:29:25.241818,1200,1168,9000,0
f,canberra,5,pharaohs rush,11,2019-05-08 14:54:48.785198,1920,3433,5400,0
f,canberra,3,suneeze,6,2019-05-08 10:46:16.930184,900,1450,10800,0
f,canberra,5,sekerna,12,2019-05-08 14:58:29.741975,8494,7909,5800,0
f,canberra,7,oksal,8,2019-05-08 14:25:18.488918,440,374,13800,2
f,canberra,2,attainment,2,2019-05-08 12:39:00.346247,600,462,5500,1
f,canberra,2,attainment,2,2019-05-08 11:08:09.002822,1300,462,8300,1
f,hawkesbury,6,talladega knight,7,2019-05-09 15:33:07.292363,2351,2097,1668,0
f,racing.com park synthetic,2,harbour skies,3,2019-05-09 18:02:29.1514,1600,1250,6600,0
f,racing.com park synthetic,2,mr ziggy,4,2019-05-09 17:10:25.132638,1920,1950,1500,2
f,racing.com park synthetic,2,mr ziggy,4,2019-05-09 17:10:25.132638,2100,1950,5000,2
f,racing.com park synthetic,7,gaelic dream,7,2019-05-09 20:41:56.918613,400,380,15800,2
f,racing.com park synthetic,6,goosey fair,8,2019-05-09 20:02:32.036716,1907,2870,3131,0
f,racing.com park synthetic,8,i am vinnie,5,2019-05-09 20:05:51.87688,944,760,4995,0
f,seymour,4,drover's yarn,4,2019-05-09 14:30:01.978656,1500,1350,6200,0
f,seymour,4,drover's yarn,4,2019-05-09 14:30:01.978656,1500,1350,1000,0
f,seymour,4,regal bellarina,13,2019-05-09 10:31:40.588266,2600,3488,4000,2
f,seymour,4,regal bellarina,13,2019-05-09 10:31:40.588266,2600,3488,2029,2
f,seymour,4,regal bellarina,13,2019-05-09 10:31:40.588266,2240,3488,2971,2
f,seymour,4,black hat,2,2019-05-09 12:58:00.384957,2100,2100,1742,0
f,seymour,4,black hat,2,2019-05-09 12:58:00.384957,1772,2100,4658,0
f,seymour,4,black hat,2,2019-05-09 12:58:00.384957,2000,2100,5200,0
f,seymour,6,melody calling,12,2019-05-09 15:01:50.78697,1200,780,8900,0
f,townsville,6,countless rock,10,2019-05-09 13:28:06.499027,608,590,7838,0
f,townsville,6,countless rock,10,2019-05-09 13:28:06.499027,700,590,15962,0
f,townsville,7,lauderdale,1,2019-05-09 15:18:38.454698,1020,1796,8300,2
f,townsville,6,little stryker,8,2019-05-09 15:15:53.685895,1260,1100,1100,1
f,townsville,6,simply marvellous,2,2019-05-09 15:24:19.022152,4100,3825,1800,2
f,townsville,6,simply marvellous,2,2019-05-09 15:24:19.022152,5100,3825,2000,2
f,townsville,6,simply marvellous,2,2019-05-09 15:24:19.022152,4100,3825,2500,2
f,townsville,6,aztec warrior,3,2019-05-09 15:55:32.309074,950,940,8500,0
f,townsville,7,broken finger,6,2019-05-09 15:55:56.048526,700,700,5500,1
f,townsville,7,broken finger,6,2019-05-09 15:55:56.048526,710,700,16300,1
f,murwillumbah,4,airdale,6,2019-05-10 13:13:03.310689,1901,2000,734,0
f,murwillumbah,1,underwood,9,2019-05-10 10:01:31.138145,300,315,13400,1
f,murwillumbah,2,glenturret,7,2019-05-10 11:52:12.573007,2600,1955,4000,0
